gameID,team,FG,FGA,3P,3PA,FT,FTA,ORB,TOV,DRB,POSS,EFGP,NTOVP,ORBP,NFTP,fourFactorScore
201911140NOP,New Orleans Pelicans,47,98,18,34,20,29,18,14,33,105.6,-0.052609427609427606,-0.01893939393939395,0.21350078492935637,-0.08163265306122447,-0.04012814566385994
201911140NYK,New York Knicks,42,94,13,30,9,11,15,15,38,98.4,0.05779569892473119,0.04065040650406504,0.07914893617021279,-0.17806484295846,0.04925748618747096
201911140PHO,Phoenix Suns,41,85,15,39,31,38,7,20,32,113.2,0.030473294553146457,-0.017667844522968185,-0.1484172288531396,0.10096961861667741,0.023867209954612244
201911150CHO,Charlotte Hornets,43,96,13,35,10,16,14,10,27,98.4,-0.03162016320084232,-0.09146341463414634,0.07983193277310924,-0.03163580246913579,-0.026646616487209524
201911150GSW,Golden State Warriors,34,82,5,28,27,34,12,19,43,102.6,-0.018988269794721402,0.04873294346978557,0.04629629629629631,0.13146609488072905,-0.009028654770507431
201911150HOU,Houston Rockets,36,89,14,46,25,29,10,8,34,98.6,-0.038003220611916244,-0.08113590263691683,0.0367965367965368,0.036996437380104163,-0.03169457324206278
201911150LAL,Los Angeles Lakers,34,81,11,37,20,22,10,13,31,92.8,-0.028890600924499243,-0.04310344827586207,-0.01134429948950652,0.13715748268593797,-0.021513490981845747
201911150MEM,Memphis Grizzlies,43,96,10,35,11,13,9,11,37,103.2,0.039965932748722455,-0.02906976744186046,0.004347826086956524,-0.1957614942528736,0.028065573333664495
201911150MIN,Minnesota Timberwolves,42,89,11,37,21,29,9,20,34,111.6,-0.08395337301587302,0.06272401433691756,-0.08510638297872342,0.04595505617977527,-0.0773479124726617
201911150OKC,Oklahoma City Thunder,41,76,10,24,35,41,6,13,30,99.4,0.033770491803278735,-0.010060362173038212,-0.13565891472868216,0.29385964912280704,0.03526427922969865
201911150ORL,Orlando Magic,36,87,12,29,27,34,14,10,34,96.6,-0.08575712143928038,-0.010351966873706,0.10739614994934144,0.24292909724912826,-0.062197957576657206
201911160CHI,Chicago Bulls,32,91,9,39,38,41,17,19,39,109.4,-0.06274221961244864,0.036563071297989025,0.21328671328671328,0.11076423576423577,-0.041007461843318785
201911160DAL,Dallas Mavericks,37,88,9,39,27,33,12,12,43,101.2,-0.023228346456692917,-0.019762845849802382,0.11531914893617018,0.1832226762002043,-0.008008275774704966
201911160IND,Indiana Pacers,32,100,12,34,7,9,14,13,40,102.6,-0.07567716970702049,-0.009746588693957114,0.06284153005464482,0.01791666666666667,-0.0643481754538591
201911160LAC,Los Angeles Clippers,50,93,17,33,33,35,12,19,41,114,0.13972431077694236,0,0.0787878787878788,0.054838709677419384,0.13188482202573887
201911160MIA,Miami Heat,44,81,9,24,12,13,9,20,36,97.2,0.07728937728937729,0.020576131687242816,0.10993657505285409,0.09936766034327009,0.07923773604368552
201911160MIN,Minnesota Timberwolves,38,84,12,38,17,23,13,18,33,98.2,-0.006477129427949091,0.06109979633401222,0.01920083030617542,-0.010385005065856129,-0.0046737772091395334
201911160NYK,New York Knicks,39,86,6,20,18,23,13,11,35,93.2,0.06659678546471004,0.010729613733905574,0.047006432459178626,0.048382785351510305,0.06433003609259744
201911160SAS,San Antonio Spurs,41,88,5,18,29,34,7,10,36,104.6,0.04295311606632363,-0.01912045889101338,-0.04782608695652174,0.07148093841642228,0.03893453305961194
201911170CLE,Cleveland Cavaliers,34,90,6,25,21,24,11,14,31,102.6,-0.15022348638764732,0.009746588693957114,0.10140056022408965,0.07857142857142857,-0.1268907867078814
201911170LAL,Los Angeles Lakers,47,89,15,35,13,16,10,16,32,101.4,0.07986700622524051,-0.01972386587771202,0.04364569961489087,-0.07486281682780246,0.0708708392515718
201911170MEM,Memphis Grizzlies,39,84,16,36,20,24,9,16,36,100.6,-0.08767217630853996,0.03976143141153081,0.07142857142857142,0.06955591225254146,-0.07215367930204043
201911170NOP,New Orleans Pelicans,37,89,18,46,16,20,11,13,37,99,-0.00839719029374203,0.030303030303030318,0.04879227053140095,-0.0290159278923324,-0.005975464550460772
201911170ORL,Orlando Magic,43,87,15,38,24,26,11,14,41,100.4,0.0018260869565217552,0.049800796812749,0.09500000000000003,0.1727692854603626,0.013802257647411576
201911170SAC,Sacramento Kings,38,89,14,35,10,12,10,12,35,95.8,0.014688940092165925,-0.020876826722338204,-0.004830917874396129,-0.143738010413812,0.007020211505453664
201911180BRK,Brooklyn Nets,30,84,11,34,15,24,4,9,36,98.6,-0.0797495572982545,-0.010141987829614618,-0.2171945701357466,0.04985855728429986,-0.08074140766214055
201911180CHI,Chicago Bulls,39,97,12,34,11,14,13,14,37,103.6,-0.026407248805312478,-0.009652509652509661,0.06750524109014674,-0.1792808649735982,-0.02765902156574292
201911180DAL,Dallas Mavericks,42,84,17,41,16,23,9,13,32,97.2,0.0040000000000000036,0.041152263374485604,-0.12193877551020407,0.04464285714285712,-2.997018560510598e-4
201911180HOU,Houston Rockets,47,100,17,45,21,26,17,16,41,109.4,0.038061650992685436,-0.009140767824497242,0.12052368117058143,0.03291666666666665,0.04150692894036766
201911180LAC,Los Angeles Clippers,35,87,10,36,10,14,13,17,36,96.6,0.0163797226207556,0,0.0653061224489796,-0.21839080459770113,0.009271424297220974
201911180NYK,New York Knicks,44,98,8,23,27,35,19,7,28,100,-6.272136953954788e-4,-0.12,0.11684210526315791,0.06498388829215895,0.006676968468988323
201911180PHO,Phoenix Suns,33,82,10,36,9,12,8,19,37,97.8,-0.00873533246414604,0.02044989775051123,-0.06590136054421769,-0.036311318169361465,-0.012404820994211667
201911180TOR,Toronto Raptors,50,97,20,43,12,15,16,10,37,97,0.0993031358885017,-0.09278350515463918,0.16798418972332016,-0.06859635210150675,0.09410034265021086
201911180UTA,Utah Jazz,35,96,12,31,20,26,12,14,41,108.4,-0.055118110236220486,-0.009225092250922495,0.09820089955022489,0.028558052434456943,-0.043646183060218134
201911190LAL,Los Angeles Lakers,43,89,14,31,12,19,14,16,32,98.6,0.02314814814814814,0.01014198782961459,0.1111111111111111,-0.14016853932584272,0.02088356719415132
201911190MEM,Memphis Grizzlies,36,88,9,25,14,19,7,12,30,100.6,-0.04075258421952854,-0.019880715705765398,-0.11935651271406333,-0.05202020202020202,-0.04492476667114459
201911190NOP,New Orleans Pelicans,41,93,13,36,20,24,16,13,37,99.6,-0.02847716061246719,-0.040160642570281124,0.07272012578616352,0.12809724170172979,-0.017271155019545917
201911190SAC,Sacramento Kings,42,79,13,31,23,25,8,18,35,99,0.08890909090909094,0.08080808080808081,-0.04329004329004327,-0.023467501066704588,0.07772306041909231
201911200ATL,Atlanta Hawks,44,96,14,31,25,31,9,13,34,112.4,-0.017655966081162933,-0.05338078291814946,0.0010131712259371928,-0.03843390804597702,-0.017910875062770358
201911200BRK,Brooklyn Nets,36,90,10,39,19,23,13,15,40,101.2,0.006425948592411246,-0.009881422924901184,0.11594202898550723,-0.035802469135802456,0.010049542187764373
201911200CHI,Chicago Bulls,39,91,14,27,17,26,12,14,43,103.4,0.11396843950905905,-0.01934235976789167,0.042687747035573126,-0.11439163246392164,0.09993689401369603
201911200DAL,Dallas Mavericks,51,90,22,38,18,23,8,11,42,102.2,0.15104166666666669,0.019569471624266144,0.0659536541889483,0.022222222222222227,0.140319766314579
201911200DEN,Denver Nuggets,44,94,9,27,8,15,15,14,33,99,0.06749311294765842,-0.06060606060606061,0.09183673469387757,-0.16489361702127658,0.05813383310067479
201911200LAC,Los Angeles Clippers,39,93,17,45,12,16,14,23,39,108.4,0.028766656939986368,0.055350553505535055,-0.03007518796992481,0.032878411910669966,0.02625487385897364
201911200MIA,Miami Heat,41,78,19,37,23,31,12,23,32,101.4,0.09513043478260874,0.03944773175542407,0.09523809523809523,0.13395225464190982,0.09613186356948325
201911200MIN,Minnesota Timberwolves,35,89,14,45,11,21,12,13,39,98.4,-0.03950834064969272,0.02032520325203252,-0.010000000000000009,-0.09733472694016201,-0.0397476436298096
201911200PHI,Philadelphia 76ers,39,89,13,32,18,26,10,10,34,99.4,-0.050572446735916265,-0.040241448692152904,0.051490514905149026,0.07129481005885499,-0.04049129840163452
201911200TOR,Toronto Raptors,45,87,9,27,14,19,10,11,37,95.6,0.11307231493367564,0,-0.03161652218255989,-0.03688265757231274,0.09870895102828758
201911200WAS,Washington Wizards,54,92,18,30,12,15,6,17,32,109,0.07639344262295084,0.045871559633027525,-0.10129870129870128,-0.1061243571762506,0.059902904605000945
201911210MIL,Milwaukee Bucks,50,106,16,43,21,26,18,12,40,110.4,-0.022710086019472553,0.03623188405797101,0.17632653061224488,0.08160835317823778,-0.007996097919203833
201911210PHO,Phoenix Suns,40,86,13,31,28,32,9,14,29,103.8,-0.049718574108818026,-0.02890173410404623,-0.016216216216216217,0.16649048625792814,-0.03918692539947037
201911220BRK,Brooklyn Nets,41,81,12,34,22,31,13,18,35,98.4,0.04262422360248452,0.02032520325203252,0.16666666666666666,0.09718633362044213,0.05078583995290742
201911220CHI,Chicago Bulls,41,90,10,30,16,20,14,13,27,97,-0.009829059829059794,-0.061855670103092786,0.0357142857142857,-0.1260196905766526,-0.012719783884536564
201911220DAL,Dallas Mavericks,58,100,20,37,7,9,10,5,39,98.6,0.12243732148524278,-0.05070993914807303,0.10756501182033099,-0.10441860465116279,0.11088799635020781
201911220DEN,Denver Nuggets,39,88,7,28,11,13,11,17,37,99.2,0.028416347381864604,0.06048387096774192,0.12008281573498966,-0.10956790123456789,0.027800976090722337
201911220DET,Detroit Pistons,49,82,17,34,13,20,12,18,30,96,0.15168965517241384,-0.010416666666666657,0.08333333333333331,-0.034645232815964516,0.1391973803425339
201911220LAC,Los Angeles Clippers,45,87,13,33,19,24,10,19,37,105.6,0.06302493438320206,0.03787878787878787,0.008928571428571425,-0.09113300492610837,0.05390233719805397
201911220OKC,Oklahoma City Thunder,49,93,11,31,18,20,6,11,31,106,-0.010063702900515059,-0.037735849056603765,-0.11190476190476192,-0.06781524926686217,-0.017742539166942174
201911220PHI,Philadelphia 76ers,46,89,10,26,13,19,13,15,38,98.6,-0.0031236808780076286,0.04056795131845842,0.23635307781649245,0.0048909451421017824,0.009607658419486414
201911220UTA,Utah Jazz,43,85,14,32,13,16,8,17,40,100.4,0.025711083088132247,0.0896414342629482,0.07469342251950947,0.035919899874843564,0.02920785624291772
201911220WAS,Washington Wizards,48,91,14,34,15,20,6,11,35,104,0.006929133858267711,-0.048076923076923087,-0.027131782945736427,0.07881365945882074,0.007551408472737718
201911230ATL,Atlanta Hawks,47,90,14,34,8,11,8,15,30,101.4,0.06348387096774194,0,-0.07518796992481203,-0.20656565656565656,0.045113459112100886
201911230CHO,Charlotte Hornets,44,80,12,28,15,22,10,19,33,97.8,0.0826812728221179,0.06134969325153375,-0.004830917874396101,0.10328947368421053,0.07891667552607007
201911230CLE,Cleveland Cavaliers,37,87,10,31,26,32,9,13,43,103.8,-0.006272521019618338,0.028901734104046242,0.09706321553011449,0.16091954022988508,0.005933690809085086
201911230IND,Indiana Pacers,43,79,10,24,15,16,7,19,35,97.4,0.06358039308548424,0.061601642710472276,0.04545454545454547,0.11378646119977986,0.06466255592475902
201911230MEM,Memphis Grizzlies,43,89,14,30,8,13,12,19,35,101.2,0.058379449340711875,0.029644268774703553,0.05355249204665957,-0.14820759764579988,0.049587267790888706
201911230MIL,Milwaukee Bucks,41,84,13,37,9,18,9,21,40,103.2,0.05922865013774109,0.05813953488372092,0.07886754297269971,0.0412087912087912,0.059478909269790825
201911230MIN,Minnesota Timberwolves,38,91,12,42,10,17,9,14,48,102.8,0.040750731791310335,0.06809338521400779,-0.03018867924528304,-0.1401098901098901,0.030242762897659616
201911230NYK,New York Knicks,40,93,15,40,9,15,10,11,27,100,-0.11224489795918369,-0.11,-0.04166666666666666,-0.15655913978494626,-0.11046610708799652
201911230PHI,Philadelphia 76ers,42,83,14,29,15,17,8,14,36,95.8,0.10416666666666669,-0.031315240083507306,0.016216216216216217,-0.0859437751004016,0.09080990740595969
201911230UTA,Utah Jazz,42,82,15,36,29,33,7,17,42,105.2,0.06385772260682737,0.06653992395437262,0.01797385620915032,0.16553972470417772,0.06565763138431299
201911240DEN,Denver Nuggets,43,91,14,31,16,23,19,10,33,91.2,0.008126663864368777,-0.021929824561403508,0.22083333333333333,0.05387295631198072,0.020291284151463758
201911240HOU,Houston Rockets,45,98,10,44,23,31,15,11,39,106.4,-0.04172294038201818,-0.009398496240601503,0.07082833133253302,0.019007603041216486,-0.033342910617947065
201911240LAC,Los Angeles Clippers,46,98,16,43,26,33,16,6,40,101.2,0.026863615490586246,-0.02964426877470356,0.09576138147566715,0.163265306122449,0.0351994925724619
201911240NYK,New York Knicks,37,80,18,35,9,16,9,16,34,93.4,0.06956521739130439,0.05353319057815846,0.07251153592617007,-0.23814935064935067,0.05724363032829002
201911240WAS,Washington Wizards,42,92,13,34,9,12,12,16,33,100.8,-0.012400793650793607,0.02976190476190474,0.11282051282051281,-0.19847020933977455,-0.01316087797066054
201911250ATL,Atlanta Hawks,41,94,10,32,21,26,9,17,33,112.4,-0.022920634920634952,0.03558718861209964,-0.08358662613981763,-0.08770685579196219,-0.02796030508111983
201911250BOS,Boston Celtics,38,85,7,30,20,23,11,11,27,94.2,-0.004209799861973729,-0.031847133757961776,0.053479853479853484,0.10871183916604615,0.0029151750272785465
201911250CHI,Chicago Bulls,36,86,9,39,13,20,8,17,29,103,-0.10703448275862065,0.01941747572815536,-0.14952380952380953,-0.039848445257381765,-0.1052069880119628
201911250CLE,Cleveland Cavaliers,40,94,13,32,13,20,12,10,33,100,-0.01767113095238093,0.010000000000000009,-0.016666666666666663,0.04255319148936171,-0.014935223530901702
201911250DET,Detroit Pistons,34,79,14,38,21,25,9,13,40,93,0.02015212106955222,0.04301075268817203,0.047619047619047616,0.07534659433393609,0.023961832643788542
201911250GSW,Golden State Warriors,37,89,9,20,14,16,9,12,32,98.4,-0.008154943934760461,-0.03048780487804878,-0.01020986954055586,0.05142101784534038,-0.006097980353279081
201911250IND,Indiana Pacers,51,94,18,33,6,10,10,13,37,101,0.05244094488188977,0.04950495049504951,0.0603174603174603,-0.029920212765957452,0.04951096440388601
201911250MIA,Miami Heat,40,77,13,31,24,28,8,18,41,98.2,0.09305555555555556,0.05091649694501019,0.046345811051693414,0.09329750709061052,0.0903083558056592
201911250MIL,Milwaukee Bucks,43,97,13,41,23,29,15,9,34,102.6,-0.05284280936454849,-0.06822612085769982,0.1888544891640867,0.1077016373559733,-0.034489999684227376
201911250SAS,San Antonio Spurs,41,88,10,25,12,15,9,13,32,98,-0.010953140867546785,0.04081632653061225,-0.0073260073260073,0.001532175689479054,-0.009754676854207188
201911250TOR,Toronto Raptors,38,84,11,34,14,22,8,10,32,94.8,0.028800317796610186,-0.06329113924050632,-0.12657004830917876,0.06439393939393938,0.021534629784842742
201911260DAL,Dallas Mavericks,30,79,11,38,28,35,9,20,37,104,-0.0542735042735043,0.05769230769230771,-0.12731481481481483,0.1379355343860107,-0.049117550134531104
201911260DEN,Denver Nuggets,47,90,6,24,17,23,10,20,48,109.2,0.10526315789473684,0.07326007326007325,0.1495628163828808,0.04152046783625732,0.10460840237045822
201911270BOS,Boston Celtics,43,97,13,34,22,24,19,14,36,101.6,0.03197218446094324,-0.00984251968503938,0.1790009250693802,0.1268041237113402,0.04269875201992114
201911270CHO,Charlotte Hornets,39,88,7,30,17,20,10,3,31,89,-0.023163841807909646,-0.056179775280898875,-0.012234042553191493,0.0909090909090909,-0.018384593871223612
201911270CLE,Cleveland Cavaliers,37,81,11,34,19,22,12,25,37,102.8,-0.035196687370600444,0.13618677042801555,0.16046511627906976,0.08403026682596573,-0.01893068444226813
201911270GSW,Golden State Warriors,37,81,11,29,19,26,13,20,41,98.4,0.05585516178736516,0.03048780487804878,0.0625277161862528,0.09973644056041059,0.057690367089138196
201911270HOU,Houston Rockets,38,83,15,44,26,33,9,15,34,102.2,-0.01780065953294302,-0.029354207436399216,0.023809523809523808,0.06325301204819278,-0.012593538981608808
201911270IND,Indiana Pacers,50,96,8,22,13,16,11,12,31,103.4,0.10110537951363302,-0.038684719535783355,0.024390243902439046,-0.10554718875502009,0.08760561901183303
201911270MEM,Memphis Grizzlies,43,92,11,28,22,26,13,20,35,109.4,0.029166666666666674,0.045703839122486295,0.031492248062015504,0.03913043478260869,0.02984686818562999
201911270MIL,Milwaukee Bucks,42,88,10,34,17,27,10,14,37,102.8,0.045402151639344246,-0.029182879377431886,-0.05228758169934644,0.033607350096711786,0.03930002260053665
201911270NOP,New Orleans Pelicans,34,84,17,40,25,30,13,19,29,102,-0.0976250369931933,0.0392156862745098,0.10788113695090437,0.08585434173669468,-0.07864214591411586
201911270PHI,Philadelphia 76ers,36,77,5,26,20,24,7,17,42,96.6,0.03657710544140891,0.06211180124223603,0.01073170731707318,0.217634996582365,0.04278249813883864
201911270PHO,Phoenix Suns,48,93,15,38,21,24,12,15,28,105.6,-0.06423910366904706,0.009469696969696989,0.1607142857142857,0.012323305545487495,-0.0491918498249116
201911270POR,Portland Trail Blazers,49,94,14,30,24,24,10,9,44,102.6,0.08982428533962755,0.02923976608187135,0.09615384615384615,-0.08558994197292069,0.082518349095259
201911270SAS,San Antonio Spurs,41,97,5,29,14,17,8,6,38,101.8,-0.02276190476190476,-0.04911591355599214,-0.007407407407407418,-0.1027289266221953,-0.02545640085653239
201911270TOR,Toronto Raptors,46,94,21,41,13,17,17,12,35,95.8,0.11619293712316969,-0.06263048016701461,0.0617021276595745,-0.08897485493230173,0.10347345079486923
201911290BRK,Brooklyn Nets,43,93,17,41,9,13,13,18,36,103.2,0.00829530035771553,-0.009689922480620144,-0.018803418803418848,-0.07526881720430109,0.0034179474687947888
201911290CLE,Cleveland Cavaliers,44,88,17,34,5,10,8,14,33,98,0.012295081967213073,0.010204081632653045,-0.06818181818181818,-0.13636363636363635,0.002303978223181934
201911290DET,Detroit Pistons,41,83,15,35,10,20,14,13,31,90,0.0019260400616332718,0.033333333333333326,0.08809523809523806,-0.012048192771084348,0.005989603582721808
201911290IND,Indiana Pacers,39,92,6,26,21,28,9,15,33,109.2,-6.251736593498314e-4,-0.08241758241758243,-0.04106877783275606,0.039371980676328494,-0.0018653917821753359
201911290LAL,Los Angeles Lakers,45,87,14,32,21,28,7,18,40,109.2,0.11366651923927468,0.009157509157509153,-0.06579583938074504,0.06429597701149425,0.10167348951834482
201911290MEM,Memphis Grizzlies,37,94,10,34,10,17,15,11,40,96.8,-0.01033653846153848,0.061983471074380174,0.05217086834733892,-0.051511758118701,-0.008134976812021924
201911290MIA,Miami Heat,44,82,13,25,21,28,10,15,39,98.2,0.1386292834890966,0.061099796334012205,0.16414141414141414,-0.19844789356984477,0.12564650806780397
201911290NYK,New York Knicks,34,78,8,20,19,33,9,14,28,96.2,0.0357142857142857,-0.020790020790020763,-0.03073286052009455,-0.20085470085470084,0.022364125874764162
201911290OKC,Oklahoma City Thunder,43,90,13,34,10,16,6,11,36,101.4,0.04319354838709677,-0.01972386587771202,-0.023255813953488386,-0.06130268199233718,0.03506205691224207
